Field,Value,Neg,Pos,Total,Ratio
device_ip,b01b0550,163,5,168,0.02976
device_ip,391bf960,168,0,168,0.0
device_ip,70e5c691,128,40,168,0.2381
device_ip,92c2075f,162,6,168,0.03571
device_ip,9614f33c,164,4,168,0.02381
device_ip,9af751dd,148,20,168,0.11905
device_ip,2e50fd62,127,41,168,0.24405
device_ip,c594a806,165,3,168,0.01786
device_ip,769512a1,131,37,168,0.22024
device_model,4082ae6a,126,42,168,0.25
device_ip,ef0b5984,122,46,168,0.27381
device_ip,0c73a50c,126,42,168,0.25
app_id,4d4d2a86,164,4,168,0.02381
device_ip,98f9dd35,143,25,168,0.14881
device_ip,65a60b78,124,44,168,0.2619
device_ip,faaf96fb,161,7,168,0.04167
device_ip,003c9c26,128,40,168,0.2381
device_ip,60c35160,122,46,168,0.27381
device_ip,64d71ae1,145,23,168,0.1369
device_ip,09e01ae6,156,12,168,0.07143
device_ip,37cf7a41,146,22,168,0.13095
device_ip,b019b20c,149,19,168,0.1131
device_ip,6cc2afb7,126,42,168,0.25
device_ip,74357d7d,160,8,168,0.04762
device_ip,ea25386d,159,9,168,0.05357
device_ip,6b91ba7d,165,3,168,0.01786
device_ip,988d55a5,122,46,168,0.27381
device_ip,aa713d9d,139,29,168,0.17262
device_ip,fa24e02c,147,21,168,0.125
device_ip,77172dd5,128,40,168,0.2381
device_ip,bdad65ed,140,28,168,0.16667
device_ip,6fceb2ad,156,12,168,0.07143
device_ip,50b773ac,166,2,168,0.0119
app_id,01b8ab78,164,4,168,0.02381
device_ip,3bd91178,168,0,168,0.0
device_ip,6204132d,151,17,168,0.10119
device_ip,4c6e7b9f,135,33,168,0.19643
device_ip,d8d98a20,138,30,168,0.17857
device_ip,7a1636e5,131,37,168,0.22024
device_ip,058292f3,138,30,168,0.17857
device_id,5b9c6e6a,166,2,168,0.0119
device_id,13a77437,122,46,168,0.27381
device_ip,c2273509,132,36,168,0.21429
device_ip,61523e2b,135,33,168,0.19643
device_ip,983f42c4,118,50,168,0.29762
device_ip,693e8b4a,160,8,168,0.04762
device_ip,9a902dd0,165,3,168,0.01786
device_ip,c5694948,139,29,168,0.17262
device_ip,f9f196e0,146,22,168,0.13095
device_ip,9190fed2,159,9,168,0.05357
device_ip,48195998,161,7,168,0.04167
device_ip,54681954,132,36,168,0.21429
device_ip,50dcc135,156,12,168,0.07143
app_id,f487170a,126,42,168,0.25
device_ip,dd3e4460,138,30,168,0.17857
site_id,cc9a76a1,144,24,168,0.14286
device_id,cad85f09,114,54,168,0.32143
device_ip,01cb9eba,134,34,168,0.20238
device_ip,d03f6d0d,166,2,168,0.0119
device_ip,f517bb3a,137,31,168,0.18452
device_ip,aa603636,137,31,168,0.18452
device_ip,a802e1fc,159,9,168,0.05357
device_ip,c264fcd8,133,35,168,0.20833
device_ip,6c484232,162,6,168,0.03571
device_ip,217321d8,118,50,168,0.29762
device_ip,46dc6999,148,20,168,0.11905
device_ip,72d6ffa3,153,15,168,0.08929
device_ip,8fea2647,141,27,168,0.16071
device_ip,155d08a1,165,3,168,0.01786
device_ip,0e2e7680,131,37,168,0.22024
device_ip,62c84924,113,55,168,0.32738
device_ip,0f9dfe74,157,11,168,0.06548
device_ip,db4649d3,113,55,168,0.32738
device_ip,6f16a44f,165,3,168,0.01786
device_ip,019dc92a,133,35,168,0.20833
device_ip,d4ccef7c,130,38,168,0.22619
device_ip,fe5e0ed2,135,33,168,0.19643
device_ip,2001ee49,129,39,168,0.23214
device_ip,3ef23514,166,2,168,0.0119
device_ip,fdcdf2f6,165,3,168,0.01786
device_ip,19707e55,129,39,168,0.23214
device_ip,ebc17d50,120,48,168,0.28571
device_ip,d64d2292,132,36,168,0.21429
device_ip,43311e4b,134,34,168,0.20238
device_ip,7b5ce0fa,162,6,168,0.03571
device_ip,3a373590,138,30,168,0.17857
device_ip,fadb062b,144,24,168,0.14286
device_id,32fe2a74,168,0,168,0.0
device_ip,b135ad72,154,14,168,0.08333
device_id,ec51d184,168,0,168,0.0
site_id,37aba7aa,85,83,168,0.49405
device_ip,72ec481f,136,32,168,0.19048
device_ip,5063c97a,147,21,168,0.125
device_ip,c80ec434,166,2,168,0.0119
device_ip,90df9f1c,131,37,168,0.22024
device_ip,238b21d2,165,3,168,0.01786
device_ip,aed02c91,129,39,168,0.23214
device_ip,52caa83f,163,5,168,0.02976
device_ip,cd8d8509,127,41,168,0.24405
device_ip,ae83c9c4,142,26,168,0.15476
app_id,73cdfefa,164,4,168,0.02381
device_ip,9c55ca57,157,11,168,0.06548
device_ip,8238b8ea,124,44,168,0.2619
device_ip,00a79f5e,167,1,168,0.00595
device_ip,ef12ae10,129,39,168,0.23214
device_ip,af17c9d1,126,42,168,0.25
device_ip,d3d3bf58,129,39,168,0.23214
device_id,b5e4c229,168,0,168,0.0
device_ip,ef907d32,168,0,168,0.0
device_ip,b373ce5d,162,6,168,0.03571
site_domain,d7665846,84,84,168,0.5
device_id,a02fe381,168,0,168,0.0
device_ip,a00aa525,136,32,168,0.19048
device_ip,f7c824f8,121,47,168,0.27976
device_ip,dd5e04d0,164,4,168,0.02381
device_ip,b4c482a3,158,10,168,0.05952
device_ip,d48af809,146,22,168,0.13095
device_ip,44b87967,143,25,168,0.14881
device_ip,ed7e3e4a,151,17,168,0.10119
device_ip,403a6a5a,161,7,168,0.04167
device_ip,e291c42b,168,0,168,0.0
device_ip,c831da9c,132,36,168,0.21429
device_ip,b35b7f65,120,48,168,0.28571
device_ip,57ba49df,129,39,168,0.23214
device_ip,4b6ac643,132,36,168,0.21429
device_ip,4e0a72ef,147,21,168,0.125
C14,23811,166,2,168,0.0119
device_ip,91998d0d,134,34,168,0.20238
device_ip,487c66a3,167,1,168,0.00595
device_ip,3d28a67a,166,2,168,0.0119
device_ip,073808c3,146,22,168,0.13095
device_ip,bd418df8,120,48,168,0.28571
device_ip,8570505d,145,23,168,0.1369
device_ip,b8515405,163,5,168,0.02976
device_ip,eb77873b,132,36,168,0.21429
device_ip,d31d69ee,130,38,168,0.22619
device_ip,339c2bdb,130,38,168,0.22619
device_ip,c0210aad,108,60,168,0.35714
device_ip,97523df2,156,12,168,0.07143
device_ip,2af1cfdd,122,46,168,0.27381
site_id,6b8f7658,158,10,168,0.05952
device_ip,9e4348d4,135,33,168,0.19643
device_ip,59f7d611,135,33,168,0.19643
device_ip,d3d8430d,130,38,168,0.22619
device_ip,c5294c34,165,3,168,0.01786
device_ip,cc7e1af9,103,65,168,0.3869
device_ip,2058c0be,164,4,168,0.02381
device_ip,1c24359d,147,21,168,0.125
device_ip,27459cf1,150,18,168,0.10714
device_ip,301093da,164,4,168,0.02381
device_ip,96ee01c5,126,42,168,0.25
device_model,0cda5bbf,122,46,168,0.27381
device_ip,4aa6ff8e,162,6,168,0.03571
device_ip,c5efc55b,91,77,168,0.45833
device_ip,4abf64f0,162,6,168,0.03571
device_ip,f367653e,168,0,168,0.0
device_ip,f4b3a828,125,43,168,0.25595
device_ip,749065ae,165,3,168,0.01786
device_ip,9aba4100,112,56,168,0.33333
device_ip,b070879c,126,42,168,0.25
device_ip,59592e46,130,38,168,0.22619
device_ip,0362effb,162,6,168,0.03571
app_id,838ee678,166,2,168,0.0119
device_ip,ba2749b8,157,11,168,0.06548
device_ip,7bf4d831,162,6,168,0.03571
device_ip,97630277,151,17,168,0.10119
device_ip,eb683dca,119,49,168,0.29167
device_ip,65935df6,145,23,168,0.1369
device_model,6d78f798,144,24,168,0.14286
device_ip,14aa0727,116,52,168,0.30952
site_domain,cd8aa9f8,146,22,168,0.13095
device_ip,83d1ee3d,134,34,168,0.20238
device_ip,ff5f6611,132,37,169,0.21893
device_ip,c88dcafa,139,30,169,0.17751
site_id,081c54c6,137,32,169,0.18935
device_ip,9d609c54,140,29,169,0.1716
device_ip,4bdce4af,165,4,169,0.02367
site_domain,036036d1,153,16,169,0.09467
device_ip,835ff10d,138,31,169,0.18343
device_ip,cdc148ba,163,6,169,0.0355
device_ip,0ddcd49c,142,27,169,0.15976
device_ip,9c4e36fa,169,0,169,0.0
device_id,9bba2961,138,31,169,0.18343
device_ip,7d7b419f,125,44,169,0.26036
device_ip,e3bebba4,135,34,169,0.20118
device_ip,3d6ccd88,159,10,169,0.05917
device_ip,7ffe5f44,135,34,169,0.20118
device_ip,f689e319,134,35,169,0.2071
device_ip,17bbe083,146,23,169,0.13609
device_ip,dbd8bd6c,135,34,169,0.20118
device_ip,240c83a5,150,19,169,0.11243
device_ip,67f2f065,149,20,169,0.11834
device_ip,09bdbf42,129,40,169,0.23669
device_ip,03905db5,139,30,169,0.17751
device_ip,e6fd3eb8,123,46,169,0.27219
device_ip,756f5e82,127,42,169,0.24852
device_ip,dee152fc,165,4,169,0.02367
device_ip,205bf0be,162,7,169,0.04142
device_ip,322faf1e,169,0,169,0.0
device_ip,d7da3378,145,24,169,0.14201
device_ip,0f55f19f,145,24,169,0.14201
app_id,6723d5cf,146,23,169,0.13609
device_ip,421b719a,169,0,169,0.0
device_ip,560b9bcc,124,45,169,0.26627
device_ip,32ca23db,162,7,169,0.04142
device_ip,33863976,155,14,169,0.08284
device_ip,c20164cb,130,39,169,0.23077
device_ip,03034063,143,26,169,0.15385
device_model,6a28d7d0,160,9,169,0.05325
device_ip,c1c40864,141,28,169,0.16568
C14,22897,144,25,169,0.14793
device_ip,d063e92c,136,33,169,0.19527
device_ip,674473fe,138,31,169,0.18343
device_id,c7e7dd97,169,0,169,0.0
device_ip,854f3d2d,165,4,169,0.02367
device_ip,295f304a,134,35,169,0.2071
device_ip,81aa8e5c,151,18,169,0.10651
device_ip,65e022f6,132,37,169,0.21893
device_ip,a9dd219b,139,30,169,0.17751
device_ip,30c60976,132,37,169,0.21893
device_model,34ea739a,118,51,169,0.30178
device_ip,a9094490,122,47,169,0.27811
app_id,fee18fc3,160,9,169,0.05325
device_ip,2c2e4fcc,132,37,169,0.21893
device_ip,fd462b87,131,38,169,0.22485
site_domain,373ed830,160,9,169,0.05325
C14,21752,149,20,169,0.11834
device_ip,b9b638ff,126,43,169,0.25444
device_ip,a74bd8f0,136,33,169,0.19527
device_ip,24dac24c,166,3,169,0.01775
device_ip,2d6f6fe4,155,14,169,0.08284
device_ip,97b4b372,116,53,169,0.31361
device_ip,750263c0,128,41,169,0.2426
device_ip,5c9eb89b,169,0,169,0.0
device_ip,1ad385cb,133,36,169,0.21302
device_ip,ff2d89f2,147,22,169,0.13018
device_ip,4f5808b7,125,44,169,0.26036
device_ip,eaac6042,162,7,169,0.04142
device_ip,5f76f513,129,40,169,0.23669
device_ip,a40e3acf,123,46,169,0.27219
device_id,eaaf3025,167,2,169,0.01183
device_id,2f0a2ac6,169,0,169,0.0
device_ip,8b3ef371,163,6,169,0.0355
device_ip,db8d98fe,113,56,169,0.33136
device_ip,685ea67d,167,2,169,0.01183
device_ip,4a6f532f,131,38,169,0.22485
device_ip,ae348e89,166,3,169,0.01775
device_id,59ae1003,145,24,169,0.14201
device_ip,fa30a606,156,13,169,0.07692
device_ip,a5f46484,139,30,169,0.17751
device_ip,1cddf6ad,121,48,169,0.28402
device_ip,95279ada,122,47,169,0.27811
device_ip,1ed909f3,132,37,169,0.21893
device_ip,2a582184,135,34,169,0.20118
device_ip,7345da1c,167,2,169,0.01183
device_ip,ceb1a193,138,31,169,0.18343
device_ip,4536d02e,123,46,169,0.27219
device_ip,7f35fa18,165,4,169,0.02367
device_ip,663bf78a,137,32,169,0.18935
device_ip,5e15170c,169,0,169,0.0
device_ip,2ae3dd3b,118,51,169,0.30178
device_ip,3c84a549,139,30,169,0.17751
device_ip,7c5a8f23,165,4,169,0.02367
device_ip,576e0edd,133,36,169,0.21302
device_ip,aa5ca729,159,10,169,0.05917
device_ip,1d7c893c,137,32,169,0.18935
device_ip,61587c7f,138,31,169,0.18343
device_ip,274d9c90,122,47,169,0.27811
device_ip,a1ebe727,130,39,169,0.23077
device_ip,f94eaafe,145,24,169,0.14201
device_ip,c3e07a98,134,35,169,0.2071
device_ip,6787ef5d,136,33,169,0.19527
device_id,3deb8c51,148,21,169,0.12426
device_ip,14f53c84,129,40,169,0.23669
device_ip,303070c9,168,1,169,0.00592
device_id,73233b29,169,0,169,0.0
device_ip,ea835f5f,148,21,169,0.12426
device_id,9f013812,169,0,169,0.0
device_ip,3242219b,122,47,169,0.27811
device_ip,871e4a5e,132,37,169,0.21893
device_ip,99f88d62,134,35,169,0.2071
device_ip,94115478,140,29,169,0.1716
device_ip,656faefb,138,31,169,0.18343
device_ip,eb90a1bd,135,34,169,0.20118
device_ip,de794eba,131,38,169,0.22485
site_domain,2ae1c682,137,32,169,0.18935
device_id,5fbd9705,169,0,169,0.0
device_ip,cbb2a5fb,168,1,169,0.00592
device_ip,2e875ed3,124,45,169,0.26627
device_ip,d6b711ec,129,40,169,0.23669
device_ip,76cba7c1,126,43,169,0.25444
device_ip,0f16131f,158,11,169,0.06509
device_ip,d08625f5,157,12,169,0.07101
device_ip,fce4e08c,131,38,169,0.22485
device_ip,13db90a5,133,36,169,0.21302
device_ip,5511a9bb,169,0,169,0.0
device_ip,b4c8ea56,133,36,169,0.21302
device_ip,fab9a079,169,0,169,0.0
device_ip,95deb1a1,134,35,169,0.2071
device_model,27f8f67d,130,39,169,0.23077
device_ip,480769f5,130,39,169,0.23077
device_ip,d01c66cf,130,39,169,0.23077
device_ip,c8eaec27,164,5,169,0.02959
device_ip,774007f7,118,51,169,0.30178
device_ip,7f124a35,131,38,169,0.22485
device_ip,35b13ba4,123,46,169,0.27219
device_ip,ec49fe1d,128,41,169,0.2426
device_id,450e0f25,169,0,169,0.0
device_ip,226972e6,145,24,169,0.14201
device_ip,da03e20a,150,19,169,0.11243
device_ip,a8cb6b2e,162,7,169,0.04142
device_ip,ac747ecc,121,48,169,0.28402
site_domain,ec9f3b67,155,14,169,0.08284
device_ip,15362022,166,3,169,0.01775
device_ip,7efafc76,135,34,169,0.20118
device_ip,8906fd07,143,26,169,0.15385
device_ip,2bbadf5f,135,34,169,0.20118
device_ip,b30d9a46,129,40,169,0.23669
device_ip,6b0d1618,164,5,169,0.02959
device_ip,9486ce6c,146,23,169,0.13609
device_ip,439b619b,167,2,169,0.01183
device_ip,29f43598,169,0,169,0.0
device_ip,f74c502e,111,58,169,0.3432
site_domain,a8f9ff2c,154,15,169,0.08876
device_ip,4e4d184f,169,0,169,0.0
device_ip,9039893c,127,42,169,0.24852
device_ip,9840f203,150,19,169,0.11243
device_ip,1aefa955,155,14,169,0.08284
app_id,92f3cb07,143,26,169,0.15385
device_model,3984154f,94,75,169,0.44379
device_ip,be8f6398,122,47,169,0.27811
device_ip,c37eb272,123,46,169,0.27219
device_ip,7a3291fe,157,12,169,0.07101
device_ip,139d4622,162,7,169,0.04142
device_ip,a730ed42,139,30,169,0.17751
device_ip,58fed077,149,20,169,0.11834
device_ip,e1ea5f24,140,29,169,0.1716
device_ip,c18a2299,145,24,169,0.14201
device_ip,2971cc7d,139,30,169,0.17751
device_model,45905b51,164,5,169,0.02959
device_ip,7de96844,169,0,169,0.0
device_ip,4c3247d8,161,8,169,0.04734
device_ip,8e5ae30a,139,30,169,0.17751
device_ip,e5b69e9c,146,23,169,0.13609
device_ip,9401bb94,142,27,169,0.15976
device_ip,c9bcbb3e,165,4,169,0.02367
device_ip,17de6700,129,40,169,0.23669
device_ip,32c1ef9d,146,24,170,0.14118
device_ip,01a494be,126,44,170,0.25882
device_ip,3fdfd74d,136,34,170,0.2
device_ip,eb3ed6df,133,37,170,0.21765
device_ip,5107d1c9,124,46,170,0.27059
device_ip,a711496a,155,15,170,0.08824
device_ip,785f264d,137,33,170,0.19412
device_ip,9d745493,125,45,170,0.26471
device_ip,60d5668a,129,41,170,0.24118
device_ip,b0452d6b,137,33,170,0.19412
device_ip,abf78c1a,164,6,170,0.03529
device_ip,4b07e3d0,142,28,170,0.16471
device_ip,2944db95,142,28,170,0.16471
device_ip,881bb011,115,55,170,0.32353
device_ip,2999c3b8,127,43,170,0.25294
device_ip,0092bdb2,140,30,170,0.17647
device_ip,9ae5fbbd,168,2,170,0.01176
device_ip,075ac082,162,8,170,0.04706
device_ip,c2a1da01,116,54,170,0.31765
device_ip,790ddf0e,150,20,170,0.11765
device_ip,5e1db141,134,36,170,0.21176
device_ip,0414408a,124,46,170,0.27059
device_ip,1040f00a,137,33,170,0.19412
device_ip,dd35dacb,117,53,170,0.31176
device_ip,99d93744,119,51,170,0.3
site_domain,43edd06a,142,28,170,0.16471
device_ip,bbd434ca,153,17,170,0.1
device_ip,19dd46c6,152,18,170,0.10588
site_id,95b665e0,121,49,170,0.28824
device_ip,f1e4e073,170,0,170,0.0
device_ip,f8b4f630,163,7,170,0.04118
device_ip,f6b635eb,162,8,170,0.04706
device_ip,9014ca94,142,28,170,0.16471
device_ip,84d25244,168,2,170,0.01176
device_ip,08309d50,167,3,170,0.01765
device_ip,1181e99a,166,4,170,0.02353
device_ip,bc9f60c1,169,1,170,0.00588
device_ip,9d68ac26,133,37,170,0.21765
device_ip,340772fa,124,46,170,0.27059
device_ip,2bda875c,138,32,170,0.18824
device_ip,3558c60f,132,38,170,0.22353
app_domain,92895b94,168,2,170,0.01176
device_ip,7464366f,106,64,170,0.37647
C14,21633,150,20,170,0.11765
device_ip,de8e3ea0,167,3,170,0.01765
device_ip,e879c9c9,165,5,170,0.02941
device_id,7898a4ee,170,0,170,0.0
device_ip,d901098d,166,4,170,0.02353
device_ip,d61cb1af,165,5,170,0.02941
device_ip,546194ba,169,1,170,0.00588
device_id,67d0b042,167,3,170,0.01765
device_ip,3dcbd849,135,35,170,0.20588
device_ip,a87e6980,169,1,170,0.00588
device_ip,e5f1e064,167,3,170,0.01765
device_ip,4bcc19e7,132,38,170,0.22353
device_ip,b541bb2c,167,3,170,0.01765
device_ip,39a2ca8f,156,14,170,0.08235
device_ip,35c5d04a,113,57,170,0.33529
device_ip,699c770c,158,12,170,0.07059
device_ip,4e1d1e93,167,3,170,0.01765
device_ip,65e7b68f,167,3,170,0.01765
device_ip,074434b1,128,42,170,0.24706
device_ip,fae4cea1,168,2,170,0.01176
device_ip,d60f9db0,132,38,170,0.22353
device_ip,69a178ea,143,27,170,0.15882
device_ip,e191c2a2,149,21,170,0.12353
device_ip,ee62783e,144,26,170,0.15294
device_ip,edb85c65,164,6,170,0.03529
device_ip,75b3c9ca,133,37,170,0.21765
device_ip,ada219b5,168,2,170,0.01176
device_ip,a6ac1f79,138,32,170,0.18824
device_ip,be5f5f91,137,33,170,0.19412
device_ip,3392b85e,132,38,170,0.22353
device_ip,2fdba6b1,133,37,170,0.21765
device_ip,d18e8024,107,63,170,0.37059
device_ip,b22cb319,167,3,170,0.01765
device_ip,b388285f,141,29,170,0.17059
device_ip,a036beb1,128,42,170,0.24706
device_ip,fa790ffe,139,31,170,0.18235
device_ip,3391454b,147,23,170,0.13529
device_ip,aff3dc2a,167,3,170,0.01765
site_id,b6d81620,150,20,170,0.11765
device_ip,00321b5e,133,37,170,0.21765
device_ip,8c0c5942,168,2,170,0.01176
device_ip,690ef941,138,32,170,0.18824
device_ip,f621083c,141,29,170,0.17059
device_ip,b67d7022,140,30,170,0.17647
device_ip,6b6a261e,167,3,170,0.01765
device_ip,3e7371a4,169,1,170,0.00588
device_ip,dbd73476,134,36,170,0.21176
device_ip,f33ba5d8,132,38,170,0.22353
device_ip,e8d9448e,154,16,170,0.09412
device_ip,08f7b293,150,20,170,0.11765
device_ip,28ab2229,140,30,170,0.17647
device_ip,62357cb8,134,36,170,0.21176
device_ip,3418db0f,170,0,170,0.0
device_ip,767a4913,168,2,170,0.01176
device_ip,2b9b764b,121,49,170,0.28824
device_ip,07808129,116,54,170,0.31765
device_ip,83de5352,127,43,170,0.25294
device_ip,55ac4113,113,57,170,0.33529
device_ip,cf56e787,126,44,170,0.25882
device_ip,a7e08152,132,38,170,0.22353
device_ip,43167bbc,133,37,170,0.21765
device_ip,c79790e9,143,27,170,0.15882
device_ip,0da1c8e8,163,7,170,0.04118
device_ip,8b202227,123,47,170,0.27647
device_ip,96bd7806,137,33,170,0.19412
device_ip,e05d8314,150,20,170,0.11765
device_ip,a8827007,122,48,170,0.28235
device_ip,61ddada5,114,56,170,0.32941
device_ip,7a4ce890,164,6,170,0.03529
device_ip,b8503a51,132,38,170,0.22353
device_ip,c5b66538,138,32,170,0.18824
device_ip,946d13a7,132,38,170,0.22353
device_ip,7af87d9e,136,34,170,0.2
device_ip,0b3b613e,131,39,170,0.22941
device_ip,ad22b747,170,0,170,0.0
device_ip,76ff78eb,152,18,170,0.10588
device_ip,64c301a3,154,16,170,0.09412
device_ip,6fe288c5,154,16,170,0.09412
device_ip,29f098c3,166,4,170,0.02353
site_domain,cbc270df,162,8,170,0.04706
device_ip,5101c598,128,42,170,0.24706
device_ip,241c6a52,162,8,170,0.04706
device_ip,51c9095c,162,8,170,0.04706
device_ip,921b26b3,167,3,170,0.01765
device_ip,f44765c2,129,41,170,0.24118
device_ip,b87017e9,122,48,170,0.28235
device_ip,df0ce265,130,40,170,0.23529
device_ip,ba310da6,170,0,170,0.0
device_ip,e31fe6d6,118,52,170,0.30588
device_ip,f707c12e,139,31,170,0.18235
device_ip,1ee1602d,155,15,170,0.08824
device_ip,a2fbf447,153,17,170,0.1
device_ip,c9f0fe0c,155,15,170,0.08824
device_model,52b8a33d,170,0,170,0.0
device_ip,163cfb36,131,39,170,0.22941
device_id,247c3ae3,168,2,170,0.01176
device_ip,6293f085,140,30,170,0.17647
device_model,46526c07,137,33,170,0.19412
device_ip,1ffaacbe,135,35,170,0.20588
device_ip,a8b64a97,107,63,170,0.37059
device_ip,dc2a9dab,155,15,170,0.08824
device_ip,ffc4f40c,122,48,170,0.28235
device_ip,223939fd,127,43,170,0.25294
device_ip,a6a831c8,131,39,170,0.22941
device_ip,771fb47b,133,37,170,0.21765
device_ip,e5c68509,166,4,170,0.02353
device_ip,4a4f4175,170,0,170,0.0
device_ip,f3683624,168,2,170,0.01176
device_ip,7d409990,166,4,170,0.02353
device_ip,ab268f18,170,0,170,0.0
device_ip,94459d4b,169,1,170,0.00588
device_ip,134caf05,155,15,170,0.08824
app_id,32de115f,168,2,170,0.01176
device_model,bfdc1fc9,130,40,170,0.23529
device_ip,f81642f1,122,48,170,0.28235
device_ip,e8a77018,125,45,170,0.26471
device_ip,fd40bd35,166,4,170,0.02353
device_ip,4265ddf4,132,38,170,0.22353
device_ip,9a9022de,127,43,170,0.25294
device_ip,bff08102,129,41,170,0.24118
device_ip,e0acb3a7,156,14,170,0.08235
device_ip,c6759fff,155,15,170,0.08824
device_ip,9ec6c307,128,42,170,0.24706
device_ip,3f54ef69,134,36,170,0.21176
site_id,e6f813aa,138,32,170,0.18824
device_ip,5257ee6a,156,14,170,0.08235
device_ip,2cb20199,131,39,170,0.22941
device_model,80d063cd,129,41,170,0.24118
device_ip,fd263069,137,33,170,0.19412
device_ip,915ceca5,124,46,170,0.27059
device_ip,a5db82c6,126,44,170,0.25882
device_ip,78762865,121,49,170,0.28824
device_ip,b8b1bb3c,155,15,170,0.08824
device_ip,1f75b1cf,166,4,170,0.02353
device_id,c6c9071f,169,1,170,0.00588
device_ip,9282cc34,125,45,170,0.26471
device_ip,f984126c,162,8,170,0.04706
device_ip,9c861442,164,6,170,0.03529
device_ip,5b9a83ce,115,55,170,0.32353
device_ip,7e53dd8a,170,0,170,0.0
device_ip,f8663afd,93,77,170,0.45294
device_id,efd3419e,167,3,170,0.01765
device_ip,78700161,167,3,170,0.01765
device_ip,580f07cc,140,30,170,0.17647
device_ip,e0e1673b,130,40,170,0.23529
device_ip,7c0a9c79,123,47,170,0.27647
device_ip,09bf6848,139,31,170,0.18235
device_ip,648812e1,132,38,170,0.22353
device_ip,cc22d6e7,170,0,170,0.0
app_id,80820b3f,168,2,170,0.01176
device_ip,c9e6b94e,141,29,170,0.17059
site_id,a72f94e9,162,8,170,0.04706
device_id,fcdb8599,170,0,170,0.0
device_ip,2f18e51b,125,45,170,0.26471
device_id,4707c4da,170,0,170,0.0
site_id,0a0ae094,149,21,170,0.12353
device_ip,1acf741a,166,4,170,0.02353
device_ip,6711b9ef,138,32,170,0.18824
device_ip,e9778c3c,166,4,170,0.02353
device_ip,322f846b,146,24,170,0.14118
device_ip,58743986,156,14,170,0.08235
device_ip,7010f72c,134,36,170,0.21176
device_ip,034bf633,145,25,170,0.14706
device_ip,164bc9d2,144,26,170,0.15294
device_ip,2e0d41fa,165,5,170,0.02941
device_ip,e07b72e6,152,18,170,0.10588
device_ip,d64a82df,137,33,170,0.19412
device_ip,fa378517,171,0,171,0.0
device_ip,acd7d3f1,130,41,171,0.23977
device_ip,d9cce3e2,140,31,171,0.18129
device_ip,d084eed4,120,51,171,0.29825
device_ip,ca21d0da,156,15,171,0.08772
device_ip,c244fb96,140,31,171,0.18129
device_ip,3d3c78e8,135,36,171,0.21053
device_ip,4feb8218,127,44,171,0.25731
device_ip,907f4a63,169,2,171,0.0117
device_ip,d56fbf7d,170,1,171,0.00585
device_id,bf252ac2,170,1,171,0.00585
site_domain,ed5e1294,123,48,171,0.2807
device_ip,859a216f,159,12,171,0.07018
site_id,db9ec9f0,170,1,171,0.00585
device_model,c163930e,113,58,171,0.33918
device_ip,6eaa6cd9,139,32,171,0.18713
device_ip,fed374fa,144,27,171,0.15789
device_ip,1288a9c4,138,33,171,0.19298
device_ip,bf330e59,162,9,171,0.05263
device_ip,fcb69a5f,128,43,171,0.25146
device_ip,a8be9426,132,39,171,0.22807
device_ip,37abd66b,168,3,171,0.01754
device_ip,f9ab3726,161,10,171,0.05848
